Commune;Code_Com;Adresse;ID2;X_CC43;Y_CC43;X_WGS84;Y_WGS84
TOULOUSE;31555;102 Chemin de Gabardie (BASE MILITAIRE);341;1577600,386;2271854,722;1,48304037;43,63685752
TOULOUSE;31555;CHEMIN DU VALLON CHEMINEMENT DU CASTEL;475;1574793,849;2262585,833;1,45038407;43,55298266
TOULOUSE;31555;7 Chemin de Colasson;793;1569479,653;2264479,756;1,38417793;43,56912562
TOULOUSE;31555;RUE AMILHAU RUE JEAN MERMOZ;674;1572153,016;2265945,479;1,41692395;43,58277414
TOULOUSE;31555;RUE DES GALLOIS, ANGLE RUE ACHILLE VIADIEU;476;1574387,626;2266664,896;1,44442290;43,58962409
TOULOUSE;31555;PARC DES EXPOSITION;477;1573763,315;2266544,197;1,43672104;43,58843359
TOULOUSE;31555;RUE DES MESANGES;260;1571933,447;2274619,427;1,41217598;43,66079496
TOULOUSE;31555;AVENUE DE LESPINET CHEMIN DES HERBETTES;581;1576413,674;2265193,452;1,46983963;43,57671695
TOULOUSE;31555;90 ROUTE DE BAYONNE;794;1569890,222;2268910,095;1,38820731;43,60906608
TOULOUSE;31555;Avenue des Arènes Romaines Rue de Purpan;795;1570627,304;2269625,134;1,39716704;43,61562773
BLAGNAC;31069;RUE DU BAC;1;1570866,382;2270518,407;1,39991756;43,62370742
BLAGNAC;31069;PLACE DE LA SOURCE;2;1570083,723;2270015,904;1,39034137;43,61905077
BLAGNAC;31069;TRANFORMATEUR SERVANTY;3;1570339,689;2270674,218;1,39335603;43,62501911
BLAGNAC;31069;;4;1570733,990;2270879,472;1,39819220;43,62693397
BLAGNAC;31069;;4;1570411,099;2271102,408;1,39413925;43,62888471
BLAGNAC;31069;;4;1569892,919;2270995,594;1,38774496;43,62783415
BLAGNAC;31069;;4;1569695,811;2271007,074;1,38530031;43,62790340
BLAGNAC;31069;;4;1569809,332;2271220,019;1,38665603;43,62983933
BLAGNAC;31069;;4;1569517,626;2271319,745;1,38301826;43,63068629
BLAGNAC;31069;;4;1569896,263;2271577,189;1,38764808;43,63306854
BLAGNAC;31069;;4;1570056,427;2271660,158;1,38961277;43,63384284
BLAGNAC;31069;;4;1570501,992;2271687,764;1,39512677;43,63416800
BLAGNAC;31069;;4;1570699,606;2271597,621;1,39759652;43,63339076
BLAGNAC;31069;;4;1570831,355;2271586,641;1,39923146;43,63331455
BLAGNAC;31069;;4;1570680,695;2271876,945;1,39729619;43,63590116
BLAGNAC;31069;;4;1570974,494;2271905,713;1,40092969;43,63621043
BLAGNAC;31069;;4;1569743,167;2271911,271;1,38567172;43,63604850
BLAGNAC;31069;;4;1570489,712;2272037,385;1,39489185;43,63731215
BLAGNAC;31069;;4;1569049,120;2272275,531;1,37698502;43,63920613
BLAGNAC;31069;;4;1569508,519;2272228,806;1,38268858;43,63886539
BLAGNAC;31069;;4;1569585,661;2272465,295;1,38358807;43,64100692
BLAGNAC;31069;;4;1569754,573;2272243,539;1,38573392;43,63904056
BLAGNAC;31069;;4;1569886,840;2272300,134;1,38735938;43,63957272
BLAGNAC;31069;;4;1570709,894;2272579,653;1,39749186;43,64222988
BLAGNAC;31069;;4;1570366,493;2272728,521;1,39320127;43,64351052
BLAGNAC;31069;;4;1569214,848;2272796,060;1,37891409;43,64391917
BLAGNAC;31069;;4;1569973,914;2272676,136;1,38834892;43,64297142
BLAGNAC;31069;;4;1569338,298;2273003,391;1,38039434;43,64580637
BLAGNAC;31069;;4;1569495,292;2273106,327;1,38231529;43,64675992
BLAGNAC;31069;;4;1569167,953;2273472,211;1,37817119;43,64999570
BLAGNAC;31069;;4;1568993,367;2273242,006;1,37606267;43,64789374
BLAGNAC;31069;;4;1568707,027;2273319,533;1,37249551;43,64854153
BLAGNAC;31069;;4;1568649,408;2273462,888;1,37174701;43,64982152
BLAGNAC;31069;;4;1569756,611;2273523,094;1,38545442;43,65055565
BLAGNAC;31069;;4;1568585,313;2272180,484;1,37126084;43,63827001
VILLENEUVE-TOLOSANE;31588;;36;1566143,460;2259351,247;1,34413820;43,52238802
VILLENEUVE-TOLOSANE;31588;;37;1566150,499;2259319,329;1,34423304;43,52210203
VILLENEUVE-TOLOSANE;31588;;38;1566162,945;2259280,087;1,34439653;43,52175108
VILLENEUVE-TOLOSANE;31588;;39;1566785,975;2259321,750;1,35209150;43,52223628
VILLENEUVE-TOLOSANE;31588;;40;1566877,466;2259142,612;1,35326642;43,52064030
VILLENEUVE-TOLOSANE;31588;;41;1568319,224;2259816,196;1,37093501;43,52695512
VILLENEUVE-TOLOSANE;31588;;42;1568438,586;2259948,201;1,37237966;43,52816390
VILLENEUVE-TOLOSANE;31588;;43;1568009,601;2259685,649;1,36713691;43,52572617
VILLENEUVE-TOLOSANE;31588;;44;1566113,723;2259986,934;1,34361542;43,52810348
VILLENEUVE-TOLOSANE;31588;;45;1565999,590;2260062,460;1,34218534;43,52876290
VILLENEUVE-TOLOSANE;31588;;46;1566218,780;2259915,119;1,34493231;43,52747583
VILLENEUVE-TOLOSANE;31588;;47;1564936,039;2259558,949;1,32915472;43,52404202
VILLENEUVE-TOLOSANE;31588;;48;1564988,840;2259797,070;1,32974919;43,52619439
VILLENEUVE-TOLOSANE;31588;;49;1565071,718;2260039,513;1,33071463;43,52839102
VILLENEUVE-TOLOSANE;31588;;50;1565824,680;2259332,746;1,34020031;43,52216491
AUSSONNE;31032;CHEMIN DU BAC;110VE;1566331,429;2275407,609;1,34254463;43,66691392
AUSSONNE;31032;CHEMIN DE LA PLANETE;109VE;1565933,637;2275824,170;1,33751119;43,67059174
AUSSONNE;31032;STADE;107VE;1564159,873;2276173,764;1,31543458;43,67341965
AUSSONNE;31032;ROUTE DE CORNEBARRIEU;111VE;1564689,471;2276560,769;1,32190457;43,67699761
AUSSONNE;31032;ROUTE DE DAUX CIMETIERE;102VE;1564112,462;2277170,430;1,31459886;43,68237984
AUSSONNE;31032;RUE DU FORT;105VE;1564238,144;2277159,644;1,31615995;43,68230546
AUSSONNE;31032;CHEMIN DE MOUNESTIE PARKING CENTRE COMMERCIAL;103VE;1564643,923;2277495,645;1,32110817;43,68540214
AUSSONNE;31032;CHEMIN DE MOUNESTIE PARKING CENTRE COMMERCIAL;106VE;1564629,553;2277479,543;1,32093397;43,68525465
AUSSONNE;31032;PLACE JEAN JAURES;104VE;1564373,344;2277381,772;1,31778122;43,68432871
AUSSONNE;31032;LOTISSEMENT AGASSINES;101VE;1565007,775;2278372,247;1,32540331;43,69335580
BEAUZELLE;31056;RUE DES ECOLES CIMETIERE;1307VE;1569760,053;2274514,628;1,38526086;43,65947903
BEAUZELLE;31056;ALLEE DU STADE;1303VE;1569440,855;2274928,083;1,38120560;43,66314440
BEAUZELLE;31056;RUE DES PAPILLONS;1308VE;1569256,556;2274674,194;1,37898178;43,66082769
BEAUZELLE;31056;RUE DES CAMELIAS;1302VE;1569510,603;2275216,620;1,38200128;43,66575302
BEAUZELLE;31056;RUE DE LA REPUBLIQUE;1309VE;1569181,453;2275274,523;1,37790715;43,66621696
BEAUZELLE;31056;RUE DES MURIERS;1301VE;1568787,107;2275285,648;1,37301599;43,66624844
BEAUZELLE;31056;RUE DES FAUVETTES;1305VE;1569076,649;2274994,360;1,37667507;43,66367758
BEAUZELLE;31056;RUE DES FAUVETTES;1313VE;1569095,269;2274956,395;1,37691499;43,66333917
BEAUZELLE;31056;RUE DES INS;1311VE;1568823,037;2275744,645;1,37335121;43,67038517
BEAUZELLE;31056;RUE DES PINS;1304VE;1568895,935;2275738,683;1,37425637;43,67034422
BEAUZELLE;31056;RUE DES PEUPLIERS CENTRE COMMERCIAL;1306VE;1568428,691;2275755,769;1,36845970;43,67041645
BEAUZELLE;31056;SUPERMARCHE CHAMPION;1310VE;1568278,501;2275546,194;1,36664827;43,66850425
BEAUZELLE;31056;SUPERMARCHE CHAMPION;1312VE;1568213,129;2275476,453;1,36585469;43,66786521
BRAX;31088;SALLE DES FETES;201VE;1557598,222;2269761,188;1,23575614;43,61450211
BRAX;31088;SALLE DES FETES;202VE;1557612,791;2269755,510;1,23593807;43,61445377
BRAX;31088;PLACE CENTRALE;204VE;1557895,981;2270024,748;1,23937564;43,61693006
BRAX;31088;CIMETIERE;203VE;1558012,218;2269753,858;1,24088563;43,61451429
BRAX;31088;LOTISSEMENT TERROUGES;205VE;1558756,251;2269816,384;1,25008479;43,61521680
COLOMIERS;31149;ALLEE DES CORBIERES;339VE;1567223,178;2266940,655;1,35565396;43,59087764
COLOMIERS;31149;ALLEE TOULOUSE LAUTREC;386VE;1566608,101;2267191,250;1,34797760;43,59302416
COLOMIERS;31149;CHEMIN DE PUJOUANE;387VE;1566880,298;2267348,432;1,35130962;43,59448678
COLOMIERS;31149;CHEMIN DE COURNAUDIS CLINIQUE DES PYRENEES;345VE;1565901,840;2267724,856;1,33910239;43,59770079
COLOMIERS;31149;ALLEE DU CHATEAU CLINIQUE DU CABIROL;340VE;1565097,662;2267660,428;1,32916058;43,59697748
COLOMIERS;31149;AVENUE DES MAROTS;362VE;1564483,329;2267710,660;1,32154131;43,59731930
COLOMIERS;31149;CHEMIN DE COURNAUDIS CLINIQUE DES PYRENEES;337VE;1565901,840;2267724,856;1,33910239;43,59770079
COLOMIERS;31149;ALLEES DES VIGNES;336VE;1566886,134;2268120,308;1,35119428;43,60143400
COLOMIERS;31149;RESTAURANT LE CANARD SUR LE TOIT;363VE;1562975,868;2268389,397;1,30270570;43,60315466
COLOMIERS;31149;AVENUE DU LOURON;383VE;1564299,957;2268343,906;1,31911383;43,60298490
COLOMIERS;31149;PLACE DE LA GARE;352VE;1565542,658;2268520,340;1,33445953;43,60479540
COLOMIERS;31149;PLACE DE LA GARE;354VE;1565532,834;2268472,198;1,33434968;43,60436041
COLOMIERS;31149;ALLEE DE L'ADOUR;331VE;1564475,684;2268632,145;1,32121861;43,60561038
COLOMIERS;31149;CHEMIN DE LA CHASSE;346VE;1563829,974;2268540,291;1,31324500;43,60466738
COLOMIERS;31149;LATERALE NORD;313VE;1566559,005;2268532,492;1,34704292;43,60508542
COLOMIERS;31149;BOULEVARD DU SUD;347VE;1566508,771;2268642,440;1,34639402;43,60606595
COLOMIERS;31149;14 ALLEE DE LA FONTAINE;364VE;1566773,213;2268754,283;1,34964170;43,60711923
COLOMIERS;31149;ALLEE DE L'ORATOIRE;358VE;1566807,334;2269047,159;1,34999303;43,60976087
COLOMIERS;31149;ALLEE DU MONT VALLIER;316VE;1566159,973;2268747,648;1,34204873;43,60695084
COLOMIERS;31149;1 ALLEE DE NAUROUZE;315VE;1566373,232;2269013,986;1,34462481;43,60938548
COLOMIERS;31149;RUE CHRESTIAS;317VE;1566097,416;2269001,664;1,34121188;43,60922563
COLOMIERS;31149;RUE ABEL BOYER;311VE;1566544,788;2269272,741;1,34668643;43,61174443
COLOMIERS;31149;AVENUE YVES BRUNAUD YMCA;374VE;1566946,664;2269525,809;1,35160229;43,61409288
COLOMIERS;31149;AVENUE YVES BRUNAUD YMCA;310VE;1566979,838;2269511,592;1,35201663;43,61397080
COLOMIERS;31149;1 ALLEE DE NAUROUZE;314VE;1566378,919;2269025,360;1,34469247;43,60948884
COLOMIERS;31149;PLACE DE L'AVEYRON;322VE;1565862,830;2268957,590;1,33831739;43,60878729
COLOMIERS;31149;ALLEE DE L'AUVERGNE;320VE;1565747,196;2269011,616;1,33687204;43,60925287
COLOMIERS;31149;PLACE DU CANTAL;342VE;1565780,370;2269187,911;1,33723967;43,61084526
COLOMIERS;31149;ALLEE DU COTEAU;343VE;1565972,085;2269314,067;1,33958321;43,61201467
COLOMIERS;31149;RUE DU COUDERC;318VE;1565847,666;2269620,117;1,33796723;43,61474668
COLOMIERS;31149;CHEMIN DE MILASSIS YMCA;319VE;1565802,170;2269830,534;1,33735213;43,61663212
COLOMIERS;31149;ALLEE DE L'AUBE;309VE;1565511,189;2270001,142;1,33370604;43,61811553
COLOMIERS;31149;CIMETIERRE;356VE;1565352,903;2269870,342;1,33177759;43,61691019
COLOMIERS;31149;PUB L'ESPACE;350VE;1566200,255;2270543,295;1,34210869;43,62311706
COLOMIERS;31149;BOULODROME DES FENASSIERS;307VE;1565139,541;2269870,321;1,32913483;43,61687184
COLOMIERS;31149;ALLEE DES FENASSIERS ECOLE JULES FERRY;329VE;1564884,679;2269436,240;1,32608518;43,61291989
COLOMIERS;31149;ALLEE DU VELAY STADE DE SELERY;351VE;1564947,235;2270333,827;1,32663850;43,62100847
COLOMIERS;31149;BOULEVARD VICTOR HUGO;353VE;1564471,428;2270030,524;1,32081972;43,61819361
COLOMIERS;31149;BOULEVARD DE SELERY LIMOUSIN;306VE;1564769,045;2270013,463;1,32451038;43,61809356
COLOMIERS;31149;RUE HENRI MATISSE;COLVE000;1564657,321;2270679,452;1,32296182;43,62406670
COLOMIERS;31149;ALLEE D'AQUITAINE;359VE;1564748,192;2269567,987;1,32436217;43,61408099
COLOMIERS;31149;ALLEE DU POITOU;366VE;1565518,771;2269444,770;1,33393665;43,61311010
COLOMIERS;31149;ALLEE DU PERIGORD;326VE;1565436,311;2269365,153;1,33293490;43,61237890
COLOMIERS;31149;ALLEE DU ROUSSILLON ALDI;321VE;1565634,406;2269101,659;1,33545306;43,61004307
COLOMIERS;31149;HALL COMMINGES;324VE;1565305,511;2269004,034;1,33140374;43,60910581
COLOMIERS;31149;RELAIS BUS LA POSTE;304VE;1565128,269;2269117,772;1,32918063;43,61009764
COLOMIERS;31149;ALLEE DU BEARN;312VE;1565223,051;2269368,945;1,33029266;43,61237490
COLOMIERS;31149;ALLEE DU VAL D'ARAN;330VE;1565033,487;2269282,693;1,32796609;43,61156479
COLOMIERS;31149;ALLEE DU GERS MAISON DE QUARTIER;332VE;1564779,471;2268860,913;1,32492422;43,60772364
COLOMIERS;31149;ALLEE DU FALCOU;355VE;1564835,392;2269231,511;1,32552528;43,61106869
COLOMIERS;31149;SUPERMARCHE CHAMPION;328VE;1565189,877;2269550,926;1,32983697;43,61400662
COLOMIERS;31149;SUPERMARCHE CHAMPION;327VE;1565170,921;2269565,144;1,32959868;43,61413117
COLOMIERS;31149;ALLEE DE LA MOSELLE CENTRE COMMERCIAL;308VE;1565264,755;2270148,054;1,33061741;43,61939355
COLOMIERS;31149;BOULEVARD VICTOR HUGO;323VE;1564463,846;2270015,359;1,32072956;43,61805577
COLOMIERS;31149;BOULEVARD VICTOR HUGO;303VE;1564472,377;2270021,046;1,32083382;43,61810848
COLOMIERS;31149;ROUTE DE PIBRAC BOULODROME;338VE;1564368,116;2269362,310;1,31970561;43,61216178
COLOMIERS;31149;ALLEE DE LA CHENAIE;301VE;1564335,890;2269186,015;1,31935017;43,61056950
COLOMIERS;31149;CHEMIN DE PIQUEMIL;349VE;1564091,352;2269055,216;1,31635404;43,60934837
COLOMIERS;31149;ALLEE DE VIGNY GYMNASE;302VE;1563338,975;2269693,030;1,30687683;43,61495195
COLOMIERS;31149;ALLEE DE VIGNY GYMNASE;370VE;1563346,601;2269710,953;1,30696681;43,61511462
COLOMIERS;31149;ALLEE DU VALLON;341VE;1562627,285;2269966,411;1,29799334;43,61728265
COLOMIERS;31149;ALLEE DU BOCAGE;361VE;1563152,991;2270252,793;1,30443331;43,61995546
COLOMIERS;31149;ESPLANADE  DE MONTURON;377VE;1562943,247;2270160,022;1,30185846;43,61908248
COLOMIERS;31149;RUE AMPERE;373VE;1563243,074;2269148,945;1,30582493;43,61003835
COLOMIERS;31149;ALLEE DE VIGNY RESTAURANT SOCRATE;357VE;1563584,178;2269669,609;1,30991971;43,61478562
COLOMIERS;31149;AVENUE DES MAROTS;334VE;1564846,667;2268429,702;1,32586284;43,60385523
CORNEBARRIEU;31150;INTERMARCHE;405VE;1565880,384;2273409,220;1,33744356;43,64885046
CORNEBARRIEU;31150;INTERMARCHE;406VE;1565843,023;2273448,278;1,33697098;43,64919529
CORNEBARRIEU;31150;INTERMARCHE;413VE;1565852,363;2273510,262;1,33707152;43,64975474
CORNEBARRIEU;31150;BOULODROME;409VE;1565043,176;2273768,387;1,32697956;43,65193298
CORNEBARRIEU;31150;CIMETIERE;403VE;1564576,174;2273647,816;1,32122167;43,65076412
CORNEBARRIEU;31150;CIMETIERE;404VE;1564552,399;2273656,307;1,32092492;43,65083626
CORNEBARRIEU;31150;CIMETIERE;407VE;1564567,683;2273658,005;1,32111392;43,65085429
CORNEBARRIEU;31150;AMBRITS;401VE;1564465,791;2273861,788;1,31980064;43,65266976
CORNEBARRIEU;31150;AMBRITS;402VE;1564482,773;2273841,409;1,32001615;43,65248944
CORNEBARRIEU;31150;CHEMIN DU MARCHET;410VE;1563917,141;2274077,194;1,31294730;43,65450921
MONDONVILLE;31351;ROUTE DE TOULOUSE;801VE;1562868,909;2275235,766;1,29966497;43,66474476
MONDONVILLE;31351;LE GAJEA;806VE;1561169,802;2274448,877;1,27880290;43,65735234
MONDONVILLE;31351;ROUTE DE TOULOUSE;804VE;1561780,265;2275968,387;1,28598493;43,67113832
MONDONVILLE;31351;ROUTE DE TOULOUSE;805VE;1561296,324;2275828,436;1,28002094;43,66978993
PIBRAC;31417;RUE MONPLAISIR;915VE;1561937,656;2269745,361;1,28950716;43,61516738
PIBRAC;31417;RESTAURANT SAINT JEAN;911VE;1561477,550;2269191,952;1,28394839;43,61010285
PIBRAC;31417;CIMETIERE;901VE;1561126,504;2269719,893;1,27946684;43,61478912
PIBRAC;31417;RUE PRINCIPALE;914VE;1561406,496;2270031,527;1,28285584;43,61764504
PIBRAC;31417;RUE DES ECOLES;912VE;1561156,756;2270058,345;1,27975567;43,61784038
PIBRAC;31417;GARE;908VE;1561931,343;2270432,986;1,28925550;43,62135409
PIBRAC;31417;BOULODROME;910VE;1561766,407;2270557,541;1,28718096;43,62244469
PIBRAC;31417;LE BERNET;913VE;1560186,288;2269503,553;1,26787683;43,61266841
PIBRAC;31417;MAIRIE;909VE;1561520,471;2270237,689;1,28421542;43,61952122
PIBRAC;31417;RUE DES ECOLES;906VE;1561156,332;2270079,127;1,27974515;43,61802732
PIBRAC;31417;RUE DES ECOLES;907VE;1561159,301;2270035,018;1,27979311;43,61763094
PIBRAC;31417;CIMETIERE;902VE;1561147,711;2269746,189;1,27972282;43,61502966
PIBRAC;31417;CIMETIERE;903VE;1561135,835;2269735,162;1,27957853;43,61492824
PIBRAC;31417;BOULODROME;904VE;1561764,613;2270537,627;1,28716377;43,62226516
PIBRAC;31417;LE BERNET;905VE;1560171,328;2269513,629;1,26768898;43,61275631
SEILH;31541;RESIDENCE DU GOLF;1108VE;1567760,405;2277471,473;1,35975943;43,68573870
SEILH;31541;RESIDENCE DU GOLF;1106VE;1567723,378;2277511,720;1,35929053;43,68609437
SEILH;31541;RESIDENCE DU GOLF;1103VE;1567802,262;2277387,759;1,36029873;43,68499273
SEILH;31541;PARKING B. COSTE;1102VE;1568279,189;2276970,800;1,36631332;43,68132421
SEILH;31541;CHEMIN DE LA VIEILLE COTE;1105VE;1567646,506;2278038,152;1,35820969;43,69081811
SEILH;31541;CHEMIN DU MOULIN;1107VE;1567461,369;2278066,325;1,35590690;43,69103904
SEILH;31541;EGLISE;1101VE;1567252,085;2278571,023;1,35318875;43,69554382
TOURNEFEUILLE;31557;Avenue Victor Hugo;1217VE;1567377,656;2266822,908;1,35759506;43,58984522
